time,loss
0.10103821754455566,2.3022913932800293
0.17151999473571777,2.3042917251586914
0.23030471801757812,2.2770559787750244
0.2925069332122803,2.23233962059021
0.3549039363861084,2.226475238800049
0.41819071769714355,2.210608720779419
0.48050832748413086,2.186682939529419
0.53985595703125,2.1124260425567627
0.6025357246398926,2.0372064113616943
0.6650521755218506,2.025412082672119
0.7253601551055908,1.9081865549087524
0.7904214859008789,1.859074592590332
0.8734152317047119,1.804165005683899
0.9512059688568115,1.729649305343628
1.026261329650879,1.5594730377197266
1.0911171436309814,1.5172544717788696
1.1533498764038086,1.3322612047195435
1.2118008136749268,1.3201595544815063
1.2735114097595215,1.1973388195037842
1.3327052593231201,1.1416869163513184
1.396888017654419,1.0350500345230103
1.460092544555664,1.0073004961013794
1.5214600563049316,0.969111979007721
1.5806970596313477,0.9314385652542114
1.646857500076294,0.7507341504096985
1.7078862190246582,0.7079392671585083
1.7705278396606445,0.6784207820892334
1.8366782665252686,0.5876379609107971
1.8979604244232178,0.6111132502555847
1.9600532054901123,0.6583687663078308
2.02433443069458,0.6282855868339539
2.0828707218170166,0.4765176475048065
2.1433417797088623,0.504848837852478
2.206129789352417,0.44044041633605957
2.264963150024414,0.7421860694885254
2.3265633583068848,0.44782739877700806
2.3892099857330322,0.4339602589607239
2.45656681060791,0.45398879051208496
2.526366710662842,0.4503891170024872
2.5919620990753174,0.3651488721370697
2.654981851577759,0.4256531298160553
2.720198392868042,0.3485981822013855
2.7859413623809814,0.40297216176986694
2.8523306846618652,0.5331360101699829
2.915066957473755,0.3988967835903168
2.9724209308624268,0.3372173309326172
3.0375914573669434,0.372504323720932
3.0969204902648926,0.4321146309375763
3.16074538230896,0.3740750551223755
3.2247164249420166,0.3772759437561035
3.288604736328125,0.5601800680160522
3.3785245418548584,0.6231444478034973
3.442802906036377,0.36331847310066223
3.506248712539673,0.3296787142753601
3.5746541023254395,0.37143877148628235
3.6515660285949707,0.29452648758888245
3.710219383239746,0.37827181816101074
3.7723031044006348,0.39916062355041504
3.832338809967041,0.34598490595817566
3.894953966140747,0.27465614676475525
3.9537789821624756,0.4570431709289551
4.015577793121338,0.31689614057540894
4.0777747631073,0.44860076904296875
4.136727571487427,0.5084148049354553
4.199535131454468,0.3337566554546356
4.263930559158325,0.19665969908237457
4.322417497634888,0.3174343407154083
4.383479833602905,0.25134530663490295
4.444676876068115,0.4352203607559204
4.525399923324585,0.3949609696865082
4.606350421905518,0.3725995123386383
4.688200235366821,0.28181958198547363
4.751869440078735,0.22075846791267395
4.813497066497803,0.31999853253364563
4.8763697147369385,0.2869035601615906
4.934109210968018,0.35537126660346985
4.994872093200684,0.2826315462589264
5.06227707862854,0.2885856032371521
5.128103494644165,0.23837345838546753
5.192982196807861,0.32872340083122253
5.254428863525391,0.2418651580810547
5.31667685508728,0.2290438562631607
5.3773298263549805,0.29219314455986023
5.441251993179321,0.4751729369163513
5.508553743362427,0.370892733335495
5.570749759674072,0.3110429644584656
5.636329174041748,0.26916491985321045
5.697160005569458,0.26331788301467896
5.761871337890625,0.4516620934009552
5.825843572616577,0.301407128572464
5.886837720870972,0.26417043805122375
5.944770574569702,0.27026423811912537
6.007218837738037,0.27800703048706055
6.072916269302368,0.21313972771167755
6.134440183639526,0.2328789085149765
6.195256471633911,0.29039865732192993
6.264212131500244,0.184996098279953
6.3263185024261475,0.1741611510515213
6.382891416549683,0.3225853443145752
6.444098472595215,0.20991887152194977
6.5008392333984375,0.3167697489261627
6.5643956661224365,0.14839865267276764
6.629671812057495,0.28355881571769714
6.6920270919799805,0.26343628764152527
6.74890923500061,0.22694985568523407
6.811277389526367,0.22653131186962128
6.872642993927002,0.13894687592983246
6.930833578109741,0.11754769086837769
6.992703199386597,0.24830122292041779
7.0510265827178955,0.2176092565059662
7.112607955932617,0.20441913604736328
7.172377824783325,0.15360993146896362
7.234599351882935,0.1750660240650177
7.291965007781982,0.173138827085495
7.3543267250061035,0.20429448783397675
7.42049241065979,0.17999540269374847
7.482631683349609,0.27977123856544495
7.542954921722412,0.15883050858974457
7.601669549942017,0.10637026280164719
7.664003133773804,0.20853391289710999
7.72249698638916,0.23830735683441162
7.7850182056427,0.254204124212265
7.849633455276489,0.17059408128261566
7.911075830459595,0.19537074863910675
7.970985174179077,0.2110084593296051
8.035533428192139,0.22424449026584625
8.099512815475464,0.21593603491783142
8.158211708068848,0.0923045426607132
8.220716953277588,0.19336266815662384
8.282510995864868,0.17946018278598785
8.340537786483765,0.18548357486724854
8.401800870895386,0.24968135356903076
8.459986686706543,0.2962895929813385
8.523422479629517,0.13051670789718628
8.586186647415161,0.17483368515968323
8.647294759750366,0.21731418371200562
8.705756187438965,0.23968037962913513
8.7673819065094,0.16852451860904694
8.831186771392822,0.07723559439182281
8.892082929611206,0.16204075515270233
8.952712535858154,0.183066263794899
9.014199256896973,0.18256641924381256
9.073467016220093,0.20942772924900055
9.13182544708252,0.17329415678977966
9.192968845367432,0.1599154770374298
9.25096344947815,0.12924976646900177
9.313918352127075,0.2583385109901428
9.378998517990112,0.1302616000175476
9.440085172653198,0.1368212252855301
9.501981496810913,0.330083429813385
9.59036111831665,0.20243337750434875
9.685678482055664,0.21942690014839172
9.761580228805542,0.14356116950511932
9.831382274627686,0.2552681565284729
9.891916513442993,0.1819765418767929
9.953006982803345,0.22998814284801483
10.019006490707397,0.13758903741836548
10.078972578048706,0.1639319658279419
10.142506837844849,0.19094841182231903
10.204185724258423,0.15522165596485138
10.265567302703857,0.12022069096565247
10.323535442352295,0.23749953508377075
10.385610103607178,0.11509176343679428
10.446189641952515,0.23029139637947083
10.504167318344116,0.147798553109169
10.56338882446289,0.3031744062900543
10.62120795249939,0.1599644422531128
10.68215823173523,0.12185753136873245
10.739853382110596,0.22205568850040436
10.80156922340393,0.1333691030740738
10.867167234420776,0.1939808428287506
10.928219556808472,0.21125608682632446
10.991984844207764,0.1053418219089508
11.054702758789062,0.1371273547410965
11.115458726882935,0.10896085947751999
11.173035144805908,0.1739344447851181
11.234334707260132,0.141680046916008
11.30014157295227,0.21241220831871033
11.3600492477417,0.09607503563165665
11.423782348632812,0.08410792797803879
11.485416412353516,0.09243009984493256
11.54612135887146,0.1558046042919159
11.60463547706604,0.13817037642002106
11.666369199752808,0.10072169452905655
11.727600574493408,0.09952132403850555
11.785492658615112,0.14974431693553925
11.84919285774231,0.19055122137069702
11.911864042282104,0.16578656435012817
11.973465204238892,0.14385128021240234
12.031490087509155,0.2467580884695053
12.09394121170044,0.1895493119955063
12.15666937828064,0.12909841537475586
12.216048002243042,0.1618008315563202
12.27896785736084,0.06976868212223053
12.335992574691772,0.08412330597639084
12.396645784378052,0.11052294075489044
12.45482850074768,0.18573756515979767
12.517595291137695,0.14346839487552643
12.575966596603394,0.1442488580942154
12.63834285736084,0.19131049513816833
